10	4	13	0.014188	0.0098988	0.0083956	0.005363	0.0047112	0.0025572	0.0024758	0.0017591	0.0015645	0.00064494	0.00067456	0.00085874	2.8471	23.894	50.696	59.956	64.917	67.806	69.587	70.728	71.96	72.649	73.035	73.156	73.335	73.277	73.264	73.119	72.9	72.526	71.992	70.496	68.99	62.501	56.506	3.5188	0.139	0.12646	0.10326	0.083986	0.068868	0.055013	0.047697	0.038219	0.032971	0.028988	0.02376	0.016719
10	4	17	0.014142	0.0098462	0.0083433	0.0053236	0.0046798	0.0025272	0.0024501	0.0017363	0.0015427	0.00063414	0.00066076	0.00085129	2.8208	24.22	56.219	74.548	83.264	87.858	90.652	92.221	94.276	95.345	95.928	95.98	96.392	96.3	96.294	96.029	95.752	95.21	94.346	92.04	89.736	77.066	60.845	3.5631	0.13849	0.12662	0.10339	0.084085	0.068822	0.054975	0.047702	0.038216	0.03295	0.028954	0.023728	0.016673
10	4	21	0.014076	0.0097842	0.0082836	0.0052782	0.0046393	0.0024966	0.002421	0.0017131	0.0015185	0.00062329	0.0006468	0.0008429	2.8038	24.262	58.498	84.481	98.288	105.43	109.74	111.72	114.82	116.38	117.17	117.17	117.84	117.66	117.69	117.35	116.98	116.23	114.98	111.77	108.28	84.51	61.4	3.576	0.13785	0.12653	0.10332	0.084021	0.068753	0.054809	0.04756	0.038135	0.032869	0.028873	0.023653	0.016599
10	4	25	0.014006	0.0097262	0.0082225	0.0052366	0.0045986	0.0024684	0.002394	0.0016923	0.0014969	0.00061334	0.00063478	0.00083488	2.7884	24.252	59.499	90.628	109.61	120.47	126.78	129.34	133.69	135.85	136.96	136.94	137.82	137.57	137.63	137.22	136.71	135.72	134.07	129.76	124.59	87.266	61.466	3.5823	0.13747	0.12616	0.1032	0.083925	0.068658	0.054705	0.047355	0.038017	0.032752	0.028783	0.023576	0.016529
10	4	29	0.013935	0.0096623	0.008127	0.0051977	0.0045596	0.0024431	0.0023696	0.0016733	0.0014774	0.0006042	0.00062454	0.00082753	2.7738	24.23	59.923	94.345	117.62	132.95	141.49	145.21	150.86	153.75	155.37	155.34	156.42	156.15	156.25	155.64	155.03	153.72	151.68	145.98	137.83	88.586	61.458	3.5823	0.13731	0.12592	0.10305	0.083765	0.068566	0.054578	0.047265	0.037928	0.032652	0.028697	0.023504	0.016466
10	4	33	0.013871	0.0096077	0.0080626	0.0051234	0.0045209	0.0024183	0.0023456	0.0016545	0.0014573	0.00059557	0.0006152	0.00082061	2.7598	24.215	60.102	96.641	123.1	143.03	153.8	159.14	166.29	170.01	172.35	172.37	173.69	173.37	173.54	172.64	171.95	170.18	167.39	159.87	147.11	89.499	61.42	3.5836	0.13712	0.12574	0.10295	0.083671	0.068476	0.054411	0.047139	0.037846	0.032566	0.028596	0.023427	0.016402
10	5	13	0.014168	0.0098799	0.0083789	0.0053514	0.004702	0.0025493	0.0024693	0.0017538	0.0015596	0.00064229	0.00067184	0.0008567	3.216	27.067	54.943	62.925	67.608	70.468	72.168	73.288	74.457	75.137	75.524	75.678	75.844	75.796	75.8	75.687	75.474	75.122	74.576	73.167	71.598	65.12	60.585	4.5214	0.13636	0.12629	0.10316	0.083915	0.068721	0.054905	0.047653	0.038183	0.032939	0.028955	0.023734	0.016696
10	5	17	0.014104	0.0098121	0.0083132	0.0053009	0.0046616	0.0025131	0.002437	0.0017261	0.001533	0.00062961	0.0006552	0.00084758	3.1776	27.677	62.968	79.638	87.479	91.829	94.463	95.992	97.961	99.02	99.623	99.724	100.11	100.07	100.06	99.861	99.564	99.047	98.222	95.958	93.524	81.758	68.804	4.6015	0.13544	0.12635	0.10321	0.083956	0.068721	0.054736	0.047576	0.038148	0.032889	0.028894	0.02368	0.01663
10	5	21	0.014021	0.0097383	0.0082323	0.0052501	0.0046126	0.002478	0.0024039	0.0017003	0.0015051	0.00061724	0.0006398	0.00083782	3.1556	27.793	66.353	92.266	104.61	111.08	114.97	116.86	119.84	121.37	122.2	122.25	122.91	122.79	122.84	122.54	122.18	121.47	120.24	116.96	113.46	92.254	70.119	4.6246	0.13475	0.12597	0.10309	0.083855	0.068619	0.054624	0.04739	0.038015	0.032754	0.028796	0.02359	0.016545
10	5	25	0.01394	0.0096653	0.0081225	0.005158	0.0045335	0.0024463	0.0023739	0.0016772	0.0014817	0.00060643	0.00062717	0.00082911	3.1356	27.761	67.875	100.93	118.68	128.11	133.76	136.1	140.21	142.32	143.41	143.45	144.36	144.11	144.23	143.89	143.4	142.48	140.8	136.48	131.42	96.871	70.316	4.6363	0.13414	0.12556	0.10289	0.083667	0.068504	0.054447	0.047211	0.037911	0.032642	0.02869	0.023503	0.016468
10	5	29	0.01384	0.0095299	0.0080292	0.0051061	0.0044662	0.0023629	0.0023011	0.0016347	0.0014572	0.00059552	0.00061389	0.00082063	3.1134	27.739	68.621	106.54	129.47	142.92	150.72	153.75	159.07	161.87	163.36	163.41	164.52	164.2	164.36	163.97	163.32	162.13	160.01	154.4	147.27	98.84	70.341	4.6434	0.13392	0.12524	0.10276	0.08355	0.068391	0.054283	0.047082	0.037809	0.032536	0.028563	0.023382	0.016389
10	5	33	0.013787	0.0095405	0.0079966	0.0050621	0.0044218	0.0023347	0.0022673	0.0015988	0.0014345	0.00058609	0.00060495	0.00081282	3.0946	27.69	68.975	110.15	137.36	155.5	165.62	169.81	176.44	179.99	182.11	182.19	183.48	183.16	183.37	182.8	181.99	180.5	177.97	170.82	159.86	99.931	70.379	4.6466	0.13373	0.12502	0.10263	0.083502	0.068281	0.054224	0.047019	0.037708	0.032436	0.02848	0.023328	0.016313
10	6	13	0.014153	0.0098661	0.0083656	0.0053422	0.0046953	0.0025436	0.0024643	0.0017499	0.0015559	0.00064058	0.00066973	0.00085524	3.5124	29.485	57.651	65.089	69.609	72.445	74.081	75.161	76.29	76.954	77.335	77.489	77.66	77.621	77.627	77.538	77.337	77.005	76.455	75.1	73.533	66.931	62.898	5.4865	0.13394	0.12617	0.10309	0.083869	0.06867	0.054773	0.047615	0.038158	0.032917	0.028931	0.023715	0.016679
10	6	17	0.014077	0.0097881	0.0082908	0.0052855	0.0046473	0.0025029	0.0024276	0.0017192	0.0015257	0.0006264	0.00065127	0.00084492	3.466	30.419	68.078	83.125	90.495	94.741	97.299	98.766	100.68	101.73	102.33	102.48	102.84	102.8	102.8	102.65	102.35	101.85	101.05	98.727	96.316	84.699	74.625	5.6097	0.13285	0.12615	0.10307	0.083868	0.068648	0.054639	0.047413	0.038077	0.032839	0.028851	0.023645	0.016597
10	6	21	0.013979	0.0096978	0.0081575	0.0051874	0.0045756	0.0024633	0.0023906	0.0016906	0.0014955	0.00061277	0.00063491	0.00083404	3.439	30.601	72.578	97.643	108.97	115.13	118.81	120.65	123.51	125.02	125.88	125.98	126.61	126.52	126.57	126.31	125.94	125.27	124.06	120.8	117.29	97.358	77.239	5.6538	0.13186	0.12558	0.10288	0.083728	0.068516	0.0545	0.04723	0.037945	0.032683	0.028736	0.023542	0.016505
10	6	25	0.013872	0.0095943	0.0080832	0.0051289	0.0044861	0.0023764	0.0023125	0.0016431	0.0014685	0.00060056	0.00062127	0.00082462	3.4142	30.627	74.673	108.45	124.81	133.5	138.74	141.01	144.92	147	148.12	148.2	149.12	148.88	149.03	148.72	148.27	147.38	145.69	141.39	136.22	104.22	77.672	5.6754	0.13134	0.1251	0.10268	0.083516	0.06838	0.05426	0.047057	0.037828	0.032562	0.028595	0.023414	0.016417
10	6	29	0.013805	0.0095562	0.0080142	0.0050749	0.0044354	0.0023435	0.002276	0.0016065	0.0014424	0.0005895	0.00060897	0.00081554	3.3896	30.561	75.654	115.94	137.76	149.91	157.1	159.86	164.93	167.63	169.14	169.26	170.39	170.04	170.25	169.94	169.23	168.18	165.99	160.25	152.78	106.92	77.815	5.6806	0.13122	0.12483	0.10239	0.083446	0.068252	0.054182	0.046976	0.037712	0.032447	0.028498	0.023344	0.016329
10	6	33	0.013721	0.0094901	0.0079478	0.0050273	0.0043907	0.0023124	0.0022469	0.0015823	0.001418	0.00057936	0.00059745	0.00080709	3.3664	30.526	76.153	120.92	147.84	164.31	173.81	177.32	183.63	187.05	189.08	189.25	190.54	190.13	190.43	190.04	189.16	187.79	185.04	177.81	167.3	108.22	77.876	5.7005	0.13051	0.12466	0.10206	0.083312	0.068128	0.054056	0.046852	0.037602	0.032332	0.028389	0.023249	0.016246
10	7	13	0.014143	0.0098562	0.0083563	0.0053361	0.0046903	0.0025394	0.0024607	0.0017471	0.0015532	0.0006393	0.00066815	0.00085418	3.7639	31.408	59.491	66.79	71.179	73.969	75.57	76.588	77.7	78.346	78.72	78.867	79.041	79.006	79.021	78.94	78.758	78.442	77.902	76.581	75.016	68.233	64.304	6.409	0.13165	0.12606	0.10303	0.08383	0.068642	0.054707	0.04753	0.038138	0.032899	0.028914	0.023702	0.016666
10	7	17	0.014049	0.0097615	0.0082428	0.0052735	0.0046369	0.0024953	0.0024207	0.0017142	0.0015206	0.00062407	0.00064848	0.00084294	3.7112	32.607	71.878	85.676	92.799	97.009	99.514	100.92	102.79	103.81	104.42	104.6	104.94	104.9	104.91	104.79	104.49	104.01	103.21	100.92	98.501	86.82	78.637	6.5884	0.13056	0.12593	0.10298	0.083794	0.068594	0.054594	0.047308	0.038029	0.032773	0.028821	0.023619	0.016576
10	7	21	0.01395	0.009675	0.008135	0.0051645	0.0045223	0.0024072	0.002357	0.0016828	0.0014888	0.0006096	0.00063147	0.00083145	3.68	32.855	77.642	101.57	112.22	118.2	121.8	123.57	126.36	127.86	128.72	128.85	129.47	129.39	129.44	129.22	128.84	128.19	127.02	123.74	120.18	100.96	83.177	6.6552	0.12956	0.12527	0.10271	0.08357	0.068435	0.054426	0.047101	0.037893	0.032635	0.02869	0.023506	0.016474
10	7	25	0.013832	0.0095248	0.0080222	0.0051052	0.0044657	0.0023631	0.0022948	0.0016224	0.0014588	0.00059628	0.00061513	0.00082121	3.6501	32.884	80.316	114.06	129.25	137.59	142.57	144.77	148.54	150.6	151.75	151.87	152.76	152.55	152.72	152.42	151.92	151.12	149.44	144.95	139.73	109.87	83.87	6.6894	0.1289	0.12473	0.10251	0.083385	0.068278	0.054173	0.04691	0.03776	0.032499	0.028537	0.023363	0.016376
10	7	29	0.013757	0.009519	0.0079783	0.0050495	0.0044135	0.0023274	0.0022611	0.0015946	0.0014303	0.00058463	0.00060355	0.00081143	3.624	32.844	81.628	123.19	143.77	155.11	161.89	164.52	169.44	172.08	173.6	173.76	174.91	174.54	174.81	174.51	173.82	172.8	170.51	164.78	157.17	113.51	84.105	6.7079	0.12855	0.12453	0.10201	0.083292	0.068133	0.054078	0.046816	0.037632	0.032367	0.028429	0.023285	0.016279
10	7	33	0.01367	0.0094498	0.0079104	0.0050001	0.0043641	0.0022952	0.0022312	0.0015702	0.0014048	0.00057439	0.0005918	0.00080257	3.5996	32.707	82.295	129.5	155.49	170.88	179.78	182.94	189.08	192.41	194.41	194.64	195.97	195.52	195.87	195.55	194.62	193.34	190.41	183.21	172.31	115.25	84.141	6.7304	0.12791	0.12435	0.10166	0.083146	0.067998	0.053944	0.046682	0.037515	0.032248	0.028309	0.023185	0.016193
10	8	13	0.014134	0.0098484	0.0083489	0.0053312	0.0046862	0.002536	0.0024578	0.0017448	0.001551	0.00063828	0.0006669	0.0008533	3.9848	32.939	60.846	68.156	72.448	75.123	76.724	77.708	78.821	79.442	79.813	79.966	80.133	80.104	80.127	80.05	79.879	79.583	79.052	77.775	76.201	69.288	65.369	7.2933	0.12947	0.12596	0.10299	0.083795	0.068617	0.054654	0.047458	0.038121	0.032884	0.028899	0.02369	0.016655
10	8	17	0.014033	0.0097448	0.0082084	0.0052254	0.0046166	0.0024888	0.0024151	0.0017103	0.0015167	0.00062224	0.00064638	0.00084142	3.9241	34.359	74.712	87.642	94.644	98.835	101.29	102.6	104.47	105.48	106.08	106.28	106.59	106.56	106.59	106.49	106.19	105.73	104.93	102.68	100.24	88.424	81.37	7.5237	0.12885	0.12568	0.1029	0.083737	0.068552	0.054558	0.04722	0.038001	0.032747	0.0288	0.023599	0.016559
10	8	21	0.013928	0.0096572	0.0081174	0.005153	0.0045108	0.0023924	0.0023238	0.0016496	0.0014835	0.00060721	0.00062881	0.00082953	3.8894	34.675	81.643	104.53	114.77	120.66	124.22	125.9	128.65	130.13	131	131.16	131.75	131.68	131.75	131.56	131.16	130.54	129.37	126.11	122.47	103.54	88.013	7.6358	0.12752	0.12499	0.1026	0.083471	0.068367	0.054327	0.046977	0.037852	0.032596	0.028654	0.023478	0.016451
10	8	25	0.013801	0.0094999	0.0079925	0.0050879	0.0044488	0.0023523	0.0022848	0.0016148	0.001451	0.00059309	0.00061172	0.00081849	3.8545	34.707	84.74	118.17	132.62	140.8	145.63	147.74	151.46	153.46	154.65	154.8	155.68	155.47	155.67	155.38	154.88	154.09	152.4	147.9	142.55	113.88	89.177	7.6811	0.12678	0.12448	0.1022	0.083279	0.068191	0.054099	0.046788	0.037703	0.032448	0.028488	0.023324	0.016342
10	8	29	0.013718	0.0094893	0.0079498	0.0050294	0.0043941	0.0023145	0.0022494	0.0015851	0.0014209	0.00058079	0.0005993	0.00080816	3.8268	34.638	86.373	128.7	148.18	159.17	165.69	168.21	173.03	175.63	177.17	177.36	178.51	178.14	178.43	178.14	177.47	176.46	174.16	168.41	160.55	119.09	89.457	7.7177	0.1261	0.12426	0.10148	0.082459	0.067806	0.053981	0.046674	0.037562	0.032303	0.028368	0.023236	0.016238
10	8	33	0.013611	0.0093451	0.0078417	0.0049778	0.0043421	0.0022811	0.002218	0.00156	0.0013936	0.00057013	0.00058657	0.00079874	3.7986	34.57	87.103	136.26	161.27	175.85	184.43	187.33	193.42	196.66	198.69	198.93	200.3	199.84	200.21	199.92	198.98	197.71	194.68	187.41	176.56	120.78	89.471	7.737	0.12568	0.12406	0.1013	0.082948	0.067885	0.053804	0.046498	0.037443	0.032179	0.028231	0.023104	0.016148
10	9	13	0.014127	0.0098419	0.0083429	0.0053268	0.0046826	0.0025329	0.0024553	0.0017427	0.0015491	0.00063728	0.0006657	0.00085243	4.1766	34.196	61.894	69.28	73.443	75.967	77.576	78.602	79.726	80.342	80.712	80.875	81.033	81.002	81.028	80.963	80.791	80.511	80.001	78.743	77.165	70.186	66.219	8.1252	0.12757	0.12585	0.10294	0.083764	0.068596	0.054631	0.047372	0.038106	0.032872	0.028886	0.02368	0.016645
10	9	17	0.014021	0.0097349	0.0081987	0.0052093	0.0045742	0.0024648	0.0024099	0.0017068	0.0015134	0.00062077	0.00064467	0.00084016	4.111	35.82	76.68	89.245	96.169	100.21	102.63	103.87	105.79	106.78	107.44	107.62	107.94	107.91	107.96	107.86	107.58	107.14	106.35	104.14	101.67	89.648	83.327	8.4314	0.12719	0.12547	0.10283	0.083696	0.068515	0.054531	0.047149	0.037981	0.032727	0.028782	0.023584	0.016546
